
[Name]
Plane 1

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Velocity [ m s^-1 ]
7.937010e-03, 4.769766e-02, 0.000000e+00, 2.000608e+01, 1.872840e-03
7.447509e-03, 4.769766e-02, 0.000000e+00, 2.000608e+01, 2.257130e-03
7.937010e-03, 4.789723e-02, 0.000000e+00, 2.000607e+01, 1.870151e-03
7.447509e-03, 4.789723e-02, 0.000000e+00, 2.000607e+01, 2.251819e-03
7.937010e-03, 4.809680e-02, 0.000000e+00, 2.000606e+01, 1.867430e-03
7.447509e-03, 4.809680e-02, 0.000000e+00, 2.000605e+01, 2.246534e-03
7.937010e-03, 4.829637e-02, 0.000000e+00, 2.000604e+01, 1.864669e-03
7.447509e-03, 4.829637e-02, 0.000000e+00, 2.000604e+01, 2.241263e-03
7.937010e-03, 4.849594e-02, 0.000000e+00, 2.000603e+01, 1.861862e-03
7.447509e-03, 4.849594e-02, 0.000000e+00, 2.000603e+01, 2.236001e-03
7.937010e-03, 4.869552e-02, 0.000000e+00, 2.000602e+01, 1.859004e-03
7.447509e-03, 4.869552e-02, 0.000000e+00, 2.000602e+01, 2.230738e-03
7.937010e-03, 4.889509e-02, 0.000000e+00, 2.000600e+01, 1.856089e-03
7.447509e-03, 4.889509e-02, 0.000000e+00, 2.000600e+01, 2.225468e-03
7.937010e-03, 4.909466e-02, 0.000000e+00, 2.000599e+01, 1.853111e-03
7.447509e-03, 4.909466e-02, 0.000000e+00, 2.000599e+01, 2.220185e-03
7.937010e-03, 4.929423e-02, 0.000000e+00, 2.000598e+01, 1.850067e-03
7.447509e-03, 4.929423e-02, 0.000000e+00, 2.000597e+01, 2.214881e-03
7.937010e-03, 4.949380e-02, 0.000000e+00, 2.000596e+01, 1.846952e-03
7.447509e-03, 4.949380e-02, 0.000000e+00, 2.000596e+01, 2.209554e-03
7.937010e-03, 4.969338e-02, 0.000000e+00, 2.000595e+01, 1.843765e-03
7.447509e-03, 4.969338e-02, 0.000000e+00, 2.000594e+01, 2.204198e-03
7.937010e-03, 4.989295e-02, 0.000000e+00, 2.000593e+01, 1.840502e-03
7.447509e-03, 4.989295e-02, 0.000000e+00, 2.000593e+01, 2.198811e-03
7.937010e-03, 5.009252e-02, 0.000000e+00, 2.000591e+01, 1.837161e-03
7.447509e-03, 5.009252e-02, 0.000000e+00, 2.000591e+01, 2.193387e-03
7.937010e-03, 5.029209e-02, 0.000000e+00, 2.000590e+01, 1.833738e-03
7.447509e-03, 5.029209e-02, 0.000000e+00, 2.000589e+01, 2.187923e-03
7.937010e-03, 5.049166e-02, 0.000000e+00, 2.000588e+01, 1.830233e-03
7.447509e-03, 5.049166e-02, 0.000000e+00, 2.000588e+01, 2.182416e-03
7.937010e-03, 5.069123e-02, 0.000000e+00, 2.000586e+01, 1.826639e-03
7.447509e-03, 5.069123e-02, 0.000000e+00, 2.000586e+01, 2.176860e-03
7.937010e-03, 5.089080e-02, 0.000000e+00, 2.000584e+01, 1.822961e-03
7.447509e-03, 5.089080e-02, 0.000000e+00, 2.000584e+01, 2.171254e-03
7.937010e-03, 5.109038e-02, 0.000000e+00, 2.000582e+01, 1.819198e-03
7.447509e-03, 5.109038e-02, 0.000000e+00, 2.000582e+01, 2.165602e-03
6.468505e-03, 2.614390e-02, 0.000000e+00, 1.999877e+01, 7.935252e-03
5.979003e-03, 2.614390e-02, 0.000000e+00, 1.999844e+01, 8.383911e-03
6.468505e-03, 2.634348e-02, 0.000000e+00, 1.999896e+01, 7.864985e-03
5.979003e-03, 2.634348e-02, 0.000000e+00, 1.999864e+01, 8.310409e-03
6.468505e-03, 2.654305e-02, 0.000000e+00, 1.999916e+01, 7.794389e-03
5.979003e-03, 2.654305e-02, 0.000000e+00, 1.999884e+01, 8.236870e-03
6.468505e-03, 2.674262e-02, 0.000000e+00, 1.999935e+01, 7.723491e-03
5.979003e-03, 2.674262e-02, 0.000000e+00, 1.999904e+01, 8.163318e-03
6.468505e-03, 2.694219e-02, 0.000000e+00, 1.999954e+01, 7.652309e-03
5.979003e-03, 2.694219e-02, 0.000000e+00, 1.999923e+01, 8.089762e-03
6.468505e-03, 2.714176e-02, 0.000000e+00, 1.999973e+01, 7.580860e-03
5.979003e-03, 2.714176e-02, 0.000000e+00, 1.999943e+01, 8.016220e-03
6.468505e-03, 2.734133e-02, 0.000000e+00, 1.999991e+01, 7.509154e-03
5.979003e-03, 2.734133e-02, 0.000000e+00, 1.999961e+01, 7.942704e-03
6.468505e-03, 2.754091e-02, 0.000000e+00, 2.000009e+01, 7.437211e-03
5.979003e-03, 2.754091e-02, 0.000000e+00, 1.999980e+01, 7.869228e-03
6.468505e-03, 2.774048e-02, 0.000000e+00, 2.000027e+01, 7.365045e-03
5.979003e-03, 2.774048e-02, 0.000000e+00, 1.999999e+01, 7.795801e-03
6.468505e-03, 2.794005e-02, 0.000000e+00, 2.000044e+01, 7.292666e-03
5.979003e-03, 2.794005e-02, 0.000000e+00, 2.000017e+01, 7.722426e-03
6.468505e-03, 2.813962e-02, 0.000000e+00, 2.000061e+01, 7.220091e-03
5.979003e-03, 2.813962e-02, 0.000000e+00, 2.000035e+01, 7.649111e-03
6.468505e-03, 2.833919e-02, 0.000000e+00, 2.000078e+01, 7.147341e-03
5.979003e-03, 2.833919e-02, 0.000000e+00, 2.000052e+01, 7.575864e-03
6.468505e-03, 2.853877e-02, 0.000000e+00, 2.000094e+01, 7.074433e-03
5.979003e-03, 2.853877e-02, 0.000000e+00, 2.000070e+01, 7.502692e-03
6.468505e-03, 2.873834e-02, 0.000000e+00, 2.000110e+01, 7.001392e-03
5.979003e-03, 2.873834e-02, 0.000000e+00, 2.000087e+01, 7.429588e-03
6.468505e-03, 2.893791e-02, 0.000000e+00, 2.000126e+01, 6.928236e-03
5.979003e-03, 2.893791e-02, 0.000000e+00, 2.000104e+01, 7.356553e-03
6.468505e-03, 2.913748e-02, 0.000000e+00, 2.000142e+01, 6.854989e-03
5.979003e-03, 2.913748e-02, 0.000000e+00, 2.000120e+01, 7.283594e-03
6.468505e-03, 2.933705e-02, 0.000000e+00, 2.000157e+01, 6.781674e-03
5.979003e-03, 2.933705e-02, 0.000000e+00, 2.000136e+01, 7.210722e-03
6.468505e-03, 2.953663e-02, 0.000000e+00, 2.000172e+01, 6.708323e-03
5.979003e-03, 2.953663e-02, 0.000000e+00, 2.000152e+01, 7.137957e-03
6.468505e-03, 2.973620e-02, 0.000000e+00, 2.000187e+01, 6.634957e-03
5.979003e-03, 2.973620e-02, 0.000000e+00, 2.000168e+01, 7.065302e-03
6.468505e-03, 2.993577e-02, 0.000000e+00, 2.000201e+01, 6.561595e-03
5.979003e-03, 2.993577e-02, 0.000000e+00, 2.000183e+01, 6.992753e-03
6.468505e-03, 3.013534e-02, 0.000000e+00, 2.000216e+01, 6.488264e-03
5.979003e-03, 3.013534e-02, 0.000000e+00, 2.000199e+01, 6.920313e-03
6.468505e-03, 3.033491e-02, 0.000000e+00, 2.000229e+01, 6.415003e-03
5.979003e-03, 3.033491e-02, 0.000000e+00, 2.000214e+01, 6.848001e-03
6.468505e-03, 3.053448e-02, 0.000000e+00, 2.000243e+01, 6.341843e-03
5.979003e-03, 3.053448e-02, 0.000000e+00, 2.000228e+01, 6.775830e-03
6.468505e-03, 3.073405e-02, 0.000000e+00, 2.000256e+01, 6.268818e-03
5.979003e-03, 3.073405e-02, 0.000000e+00, 2.000243e+01, 6.703815e-03
6.468505e-03, 3.093363e-02, 0.000000e+00, 2.000269e+01, 6.195957e-03
5.979003e-03, 3.093363e-02, 0.000000e+00, 2.000257e+01, 6.631959e-03
6.468505e-03, 3.113320e-02, 0.000000e+00, 2.000282e+01, 6.123291e-03
5.979003e-03, 3.113320e-02, 0.000000e+00, 2.000270e+01, 6.560276e-03
6.468505e-03, 3.133277e-02, 0.000000e+00, 2.000294e+01, 6.050848e-03
5.979003e-03, 3.133277e-02, 0.000000e+00, 2.000284e+01, 6.488795e-03
6.468505e-03, 3.153234e-02, 0.000000e+00, 2.000306e+01, 5.978658e-03
5.979003e-03, 3.153234e-02, 0.000000e+00, 2.000297e+01, 6.417547e-03
6.468505e-03, 3.173191e-02, 0.000000e+00, 2.000318e+01, 5.906750e-03
5.979003e-03, 3.173191e-02, 0.000000e+00, 2.000310e+01, 6.346567e-03
6.468505e-03, 3.193149e-02, 0.000000e+00, 2.000329e+01, 5.835159e-03
5.979003e-03, 3.193149e-02, 0.000000e+00, 2.000323e+01, 6.275880e-03
6.468505e-03, 3.213106e-02, 0.000000e+00, 2.000340e+01, 5.763928e-03
5.979003e-03, 3.213106e-02, 0.000000e+00, 2.000335e+01, 6.205515e-03
6.468505e-03, 3.233063e-02, 0.000000e+00, 2.000352e+01, 5.693112e-03
5.979003e-03, 3.233063e-02, 0.000000e+00, 2.000347e+01, 6.135485e-03
6.468505e-03, 3.253020e-02, 0.000000e+00, 2.000362e+01, 5.622756e-03
5.979003e-03, 3.253020e-02, 0.000000e+00, 2.000359e+01, 6.065808e-03
6.468505e-03, 3.272977e-02, 0.000000e+00, 2.000373e+01, 5.552912e-03
5.979003e-03, 3.272977e-02, 0.000000e+00, 2.000370e+01, 5.996504e-03
6.468505e-03, 3.292935e-02, 0.000000e+00, 2.000382e+01, 5.483619e-03
5.979003e-03, 3.292935e-02, 0.000000e+00, 2.000381e+01, 5.927585e-03
6.468505e-03, 3.312892e-02, 0.000000e+00, 2.000392e+01, 5.414924e-03
5.979003e-03, 3.312892e-02, 0.000000e+00, 2.000392e+01, 5.859071e-03
6.468505e-03, 3.332849e-02, 0.000000e+00, 2.000402e+01, 5.346866e-03
5.979003e-03, 3.332849e-02, 0.000000e+00, 2.000402e+01, 5.790998e-03
6.468505e-03, 3.352806e-02, 0.000000e+00, 2.000411e+01, 5.279483e-03
5.979003e-03, 3.352806e-02, 0.000000e+00, 2.000412e+01, 5.723404e-03
6.468505e-03, 3.372763e-02, 0.000000e+00, 2.000420e+01, 5.212813e-03
5.979003e-03, 3.372763e-02, 0.000000e+00, 2.000421e+01, 5.656351e-03
6.468505e-03, 3.392721e-02, 0.000000e+00, 2.000429e+01, 5.146886e-03
5.979003e-03, 3.392721e-02, 0.000000e+00, 2.000431e+01, 5.589858e-03
6.468505e-03, 3.412678e-02, 0.000000e+00, 2.000437e+01, 5.081735e-03
5.979003e-03, 3.412678e-02, 0.000000e+00, 2.000440e+01, 5.523952e-03
6.468505e-03, 3.432635e-02, 0.000000e+00, 2.000445e+01, 5.017392e-03
5.979003e-03, 3.432635e-02, 0.000000e+00, 2.000449e+01, 5.458679e-03
6.468505e-03, 3.452592e-02, 0.000000e+00, 2.000453e+01, 4.953899e-03
5.979003e-03, 3.452592e-02, 0.000000e+00, 2.000457e+01, 5.394114e-03
6.468505e-03, 3.472549e-02, 0.000000e+00, 2.000461e+01, 4.891301e-03
5.979003e-03, 3.472549e-02, 0.000000e+00, 2.000465e+01, 5.330361e-03
6.468505e-03, 3.492506e-02, 0.000000e+00, 2.000468e+01, 4.829637e-03
5.979003e-03, 3.492506e-02, 0.000000e+00, 2.000473e+01, 5.267438e-03
6.468505e-03, 3.512463e-02, 0.000000e+00, 2.000475e+01, 4.768944e-03
5.979003e-03, 3.512463e-02, 0.000000e+00, 2.000481e+01, 5.205339e-03
6.468505e-03, 3.532420e-02, 0.000000e+00, 2.000482e+01, 4.709254e-03
5.979003e-03, 3.532420e-02, 0.000000e+00, 2.000488e+01, 5.144104e-03
6.468505e-03, 3.552378e-02, 0.000000e+00, 2.000488e+01, 4.650596e-03
5.979003e-03, 3.552378e-02, 0.000000e+00, 2.000495e+01, 5.083760e-03
6.468505e-03, 3.572335e-02, 0.000000e+00, 2.000495e+01, 4.593000e-03
5.979003e-03, 3.572335e-02, 0.000000e+00, 2.000502e+01, 5.024340e-03
6.468505e-03, 3.592292e-02, 0.000000e+00, 2.000501e+01, 4.536486e-03
5.979003e-03, 3.592292e-02, 0.000000e+00, 2.000508e+01, 4.965866e-03
6.468505e-03, 3.612250e-02, 0.000000e+00, 2.000507e+01, 4.481079e-03
5.979003e-03, 3.612250e-02, 0.000000e+00, 2.000515e+01, 4.908362e-03
6.468505e-03, 3.632207e-02, 0.000000e+00, 2.000513e+01, 4.426801e-03
5.979003e-03, 3.632207e-02, 0.000000e+00, 2.000521e+01, 4.851854e-03
6.468505e-03, 3.652164e-02, 0.000000e+00, 2.000518e+01, 4.373664e-03
5.979003e-03, 3.652164e-02, 0.000000e+00, 2.000526e+01, 4.796355e-03
6.468505e-03, 3.672121e-02, 0.000000e+00, 2.000524e+01, 4.321681e-03
5.979003e-03, 3.672121e-02, 0.000000e+00, 2.000532e+01, 4.741883e-03
6.468505e-03, 3.692078e-02, 0.000000e+00, 2.000529e+01, 4.270865e-03
5.979003e-03, 3.692078e-02, 0.000000e+00, 2.000537e+01, 4.688454e-03
6.468505e-03, 3.712035e-02, 0.000000e+00, 2.000534e+01, 4.221226e-03
5.979003e-03, 3.712035e-02, 0.000000e+00, 2.000543e+01, 4.636083e-03
6.468505e-03, 3.731992e-02, 0.000000e+00, 2.000539e+01, 4.172767e-03
5.979003e-03, 3.731992e-02, 0.000000e+00, 2.000548e+01, 4.584777e-03
6.468505e-03, 3.751950e-02, 0.000000e+00, 2.000543e+01, 4.125491e-03
5.979003e-03, 3.751950e-02, 0.000000e+00, 2.000552e+01, 4.534543e-03
6.468505e-03, 3.771907e-02, 0.000000e+00, 2.000548e+01, 4.079395e-03
5.979003e-03, 3.771907e-02, 0.000000e+00, 2.000557e+01, 4.485385e-03
6.468505e-03, 3.791864e-02, 0.000000e+00, 2.000552e+01, 4.034481e-03
5.979003e-03, 3.791864e-02, 0.000000e+00, 2.000561e+01, 4.437309e-03
6.468505e-03, 3.811821e-02, 0.000000e+00, 2.000556e+01, 3.990742e-03
5.979003e-03, 3.811821e-02, 0.000000e+00, 2.000565e+01, 4.390319e-03
6.468505e-03, 3.831778e-02, 0.000000e+00, 2.000560e+01, 3.948173e-03
5.979003e-03, 3.831778e-02, 0.000000e+00, 2.000569e+01, 4.344414e-03
6.468505e-03, 3.851736e-02, 0.000000e+00, 2.000564e+01, 3.906766e-03
5.979003e-03, 3.851736e-02, 0.000000e+00, 2.000572e+01, 4.299595e-03
6.958007e-03, 2.614390e-02, 0.000000e+00, 1.999901e+01, 7.057507e-03
6.958007e-03, 2.634348e-02, 0.000000e+00, 1.999920e+01, 6.994931e-03
6.958007e-03, 2.654305e-02, 0.000000e+00, 1.999940e+01, 6.931917e-03
6.958007e-03, 2.674262e-02, 0.000000e+00, 1.999958e+01, 6.868486e-03
6.958007e-03, 2.694219e-02, 0.000000e+00, 1.999976e+01, 6.804651e-03
6.958007e-03, 2.714176e-02, 0.000000e+00, 1.999995e+01, 6.740420e-03
6.958007e-03, 2.734133e-02, 0.000000e+00, 2.000012e+01, 6.675801e-03
6.958007e-03, 2.754091e-02, 0.000000e+00, 2.000030e+01, 6.610809e-03
6.958007e-03, 2.774048e-02, 0.000000e+00, 2.000047e+01, 6.545465e-03
6.958007e-03, 2.794005e-02, 0.000000e+00, 2.000063e+01, 6.479776e-03
6.958007e-03, 2.813962e-02, 0.000000e+00, 2.000080e+01, 6.413764e-03
6.958007e-03, 2.833919e-02, 0.000000e+00, 2.000096e+01, 6.347448e-03
6.958007e-03, 2.853877e-02, 0.000000e+00, 2.000112e+01, 6.280852e-03
6.958007e-03, 2.873834e-02, 0.000000e+00, 2.000127e+01, 6.214001e-03
6.958007e-03, 2.893791e-02, 0.000000e+00, 2.000142e+01, 6.146919e-03
6.958007e-03, 2.913748e-02, 0.000000e+00, 2.000157e+01, 6.079630e-03
6.958007e-03, 2.933705e-02, 0.000000e+00, 2.000171e+01, 6.012169e-03
6.958007e-03, 2.953663e-02, 0.000000e+00, 2.000186e+01, 5.944574e-03
6.958007e-03, 2.973620e-02, 0.000000e+00, 2.000199e+01, 5.876879e-03
6.958007e-03, 2.993577e-02, 0.000000e+00, 2.000213e+01, 5.809118e-03
6.958007e-03, 3.013534e-02, 0.000000e+00, 2.000227e+01, 5.741326e-03
6.958007e-03, 3.033491e-02, 0.000000e+00, 2.000240e+01, 5.673543e-03
6.958007e-03, 3.053448e-02, 0.000000e+00, 2.000252e+01, 5.605808e-03
6.958007e-03, 3.073405e-02, 0.000000e+00, 2.000265e+01, 5.538166e-03
6.958007e-03, 3.093363e-02, 0.000000e+00, 2.000277e+01, 5.470654e-03
6.958007e-03, 3.113320e-02, 0.000000e+00, 2.000289e+01, 5.403317e-03
6.958007e-03, 3.133277e-02, 0.000000e+00, 2.000300e+01, 5.336198e-03
6.958007e-03, 3.153234e-02, 0.000000e+00, 2.000312e+01, 5.269344e-03
6.958007e-03, 3.173191e-02, 0.000000e+00, 2.000323e+01, 5.202801e-03
6.958007e-03, 3.193149e-02, 0.000000e+00, 2.000333e+01, 5.136611e-03
6.958007e-03, 3.213106e-02, 0.000000e+00, 2.000344e+01, 5.070817e-03
6.958007e-03, 3.233063e-02, 0.000000e+00, 2.000354e+01, 5.005467e-03
6.958007e-03, 3.253020e-02, 0.000000e+00, 2.000364e+01, 4.940607e-03
6.958007e-03, 3.272977e-02, 0.000000e+00, 2.000374e+01, 4.876281e-03
6.958007e-03, 3.292935e-02, 0.000000e+00, 2.000383e+01, 4.812532e-03
6.958007e-03, 3.312892e-02, 0.000000e+00, 2.000392e+01, 4.749405e-03
6.958007e-03, 3.332849e-02, 0.000000e+00, 2.000401e+01, 4.686941e-03
6.958007e-03, 3.352806e-02, 0.000000e+00, 2.000409e+01, 4.625187e-03
6.958007e-03, 3.372763e-02, 0.000000e+00, 2.000418e+01, 4.564182e-03
6.958007e-03, 3.392721e-02, 0.000000e+00, 2.000426e+01, 4.503970e-03
6.958007e-03, 3.412678e-02, 0.000000e+00, 2.000434e+01, 4.444592e-03
6.958007e-03, 3.432635e-02, 0.000000e+00, 2.000442e+01, 4.386090e-03
6.958007e-03, 3.452592e-02, 0.000000e+00, 2.000449e+01, 4.328498e-03
6.958007e-03, 3.472549e-02, 0.000000e+00, 2.000456e+01, 4.271847e-03
6.958007e-03, 3.492506e-02, 0.000000e+00, 2.000463e+01, 4.216164e-03
6.958007e-03, 3.512463e-02, 0.000000e+00, 2.000470e+01, 4.161478e-03
6.958007e-03, 3.532420e-02, 0.000000e+00, 2.000477e+01, 4.107816e-03
6.958007e-03, 3.552378e-02, 0.000000e+00, 2.000483e+01, 4.055200e-03
6.958007e-03, 3.572335e-02, 0.000000e+00, 2.000489e+01, 4.003657e-03
6.958007e-03, 3.592292e-02, 0.000000e+00, 2.000495e+01, 3.953205e-03
6.958007e-03, 3.612250e-02, 0.000000e+00, 2.000501e+01, 3.903870e-03
6.958007e-03, 3.632207e-02, 0.000000e+00, 2.000506e+01, 3.855666e-03
6.958007e-03, 3.652164e-02, 0.000000e+00, 2.000512e+01, 3.808604e-03
6.958007e-03, 3.672121e-02, 0.000000e+00, 2.000517e+01, 3.762695e-03
6.958007e-03, 3.692078e-02, 0.000000e+00, 2.000522e+01, 3.717946e-03
6.958007e-03, 3.712035e-02, 0.000000e+00, 2.000527e+01, 3.674366e-03
6.958007e-03, 3.731992e-02, 0.000000e+00, 2.000532e+01, 3.631956e-03
6.958007e-03, 3.751950e-02, 0.000000e+00, 2.000536e+01, 3.590712e-03
6.958007e-03, 3.771907e-02, 0.000000e+00, 2.000541e+01, 3.550634e-03
6.958007e-03, 3.791864e-02, 0.000000e+00, 2.000545e+01, 3.511714e-03
6.958007e-03, 3.811821e-02, 0.000000e+00, 2.000549e+01, 3.473951e-03
6.958007e-03, 3.831778e-02, 0.000000e+00, 2.000553e+01, 3.437332e-03
6.958007e-03, 3.851736e-02, 0.000000e+00, 2.000557e+01, 3.401846e-03
6.958007e-03, 3.871693e-02, 0.000000e+00, 2.000560e+01, 3.367480e-03
6.468505e-03, 3.871693e-02, 0.000000e+00, 2.000567e+01, 3.866509e-03
5.979003e-03, 3.871693e-02, 0.000000e+00, 2.000576e+01, 4.255856e-03
6.958007e-03, 3.891650e-02, 0.000000e+00, 2.000564e+01, 3.334220e-03
6.468505e-03, 3.891650e-02, 0.000000e+00, 2.000571e+01, 3.827392e-03
5.979003e-03, 3.891650e-02, 0.000000e+00, 2.000580e+01, 4.213193e-03
6.958007e-03, 3.911607e-02, 0.000000e+00, 2.000567e+01, 3.302051e-03
6.468505e-03, 3.911607e-02, 0.000000e+00, 2.000574e+01, 3.789403e-03
5.979003e-03, 3.911607e-02, 0.000000e+00, 2.000583e+01, 4.171597e-03
6.958007e-03, 3.931564e-02, 0.000000e+00, 2.000571e+01, 3.270954e-03
6.468505e-03, 3.931564e-02, 0.000000e+00, 2.000577e+01, 3.752526e-03
5.979003e-03, 3.931564e-02, 0.000000e+00, 2.000586e+01, 4.131057e-03
6.958007e-03, 3.951521e-02, 0.000000e+00, 2.000574e+01, 3.240907e-03
6.468505e-03, 3.951521e-02, 0.000000e+00, 2.000580e+01, 3.716742e-03
5.979003e-03, 3.951521e-02, 0.000000e+00, 2.000588e+01, 4.091559e-03
6.958007e-03, 3.971479e-02, 0.000000e+00, 2.000577e+01, 3.211888e-03
6.468505e-03, 3.971479e-02, 0.000000e+00, 2.000583e+01, 3.682031e-03
5.979003e-03, 3.971479e-02, 0.000000e+00, 2.000591e+01, 4.053088e-03
6.958007e-03, 3.991436e-02, 0.000000e+00, 2.000580e+01, 3.183875e-03
6.468505e-03, 3.991436e-02, 0.000000e+00, 2.000586e+01, 3.648375e-03
5.979003e-03, 3.991436e-02, 0.000000e+00, 2.000594e+01, 4.015631e-03
6.958007e-03, 4.011393e-02, 0.000000e+00, 2.000583e+01, 3.156846e-03
6.468505e-03, 4.011393e-02, 0.000000e+00, 2.000589e+01, 3.615753e-03
5.979003e-03, 4.011393e-02, 0.000000e+00, 2.000596e+01, 3.979173e-03
6.958007e-03, 4.031350e-02, 0.000000e+00, 2.000585e+01, 3.130777e-03
6.468505e-03, 4.031350e-02, 0.000000e+00, 2.000591e+01, 3.584141e-03
5.979003e-03, 4.031350e-02, 0.000000e+00, 2.000599e+01, 3.943696e-03
6.958007e-03, 4.051308e-02, 0.000000e+00, 2.000588e+01, 3.105643e-03
6.468505e-03, 4.051308e-02, 0.000000e+00, 2.000594e+01, 3.553512e-03
5.979003e-03, 4.051308e-02, 0.000000e+00, 2.000601e+01, 3.909179e-03
6.958007e-03, 4.071265e-02, 0.000000e+00, 2.000590e+01, 3.081421e-03
6.468505e-03, 4.071265e-02, 0.000000e+00, 2.000596e+01, 3.523844e-03
5.979003e-03, 4.071265e-02, 0.000000e+00, 2.000603e+01, 3.875607e-03
6.958007e-03, 4.091222e-02, 0.000000e+00, 2.000592e+01, 3.058088e-03
6.468505e-03, 4.091222e-02, 0.000000e+00, 2.000598e+01, 3.495110e-03
5.979003e-03, 4.091222e-02, 0.000000e+00, 2.000605e+01, 3.842959e-03
6.958007e-03, 4.111179e-02, 0.000000e+00, 2.000595e+01, 3.035614e-03
6.468505e-03, 4.111179e-02, 0.000000e+00, 2.000600e+01, 3.467286e-03
5.979003e-03, 4.111179e-02, 0.000000e+00, 2.000607e+01, 3.811213e-03
6.958007e-03, 4.131136e-02, 0.000000e+00, 2.000597e+01, 3.013971e-03
6.468505e-03, 4.131136e-02, 0.000000e+00, 2.000602e+01, 3.440343e-03
5.979003e-03, 4.131136e-02, 0.000000e+00, 2.000608e+01, 3.780347e-03
6.958007e-03, 4.151093e-02, 0.000000e+00, 2.000599e+01, 2.993127e-03
6.468505e-03, 4.151093e-02, 0.000000e+00, 2.000603e+01, 3.414256e-03
5.979003e-03, 4.151093e-02, 0.000000e+00, 2.000610e+01, 3.750338e-03
6.958007e-03, 4.171050e-02, 0.000000e+00, 2.000600e+01, 2.973056e-03
6.468505e-03, 4.171050e-02, 0.000000e+00, 2.000605e+01, 3.389003e-03
5.979003e-03, 4.171050e-02, 0.000000e+00, 2.000611e+01, 3.721162e-03
6.958007e-03, 4.191007e-02, 0.000000e+00, 2.000602e+01, 2.953726e-03
6.468505e-03, 4.191007e-02, 0.000000e+00, 2.000607e+01, 3.364559e-03
5.979003e-03, 4.191007e-02, 0.000000e+00, 2.000612e+01, 3.692794e-03
6.958007e-03, 4.210965e-02, 0.000000e+00, 2.000604e+01, 2.935112e-03
6.468505e-03, 4.210965e-02, 0.000000e+00, 2.000608e+01, 3.340900e-03
5.979003e-03, 4.210965e-02, 0.000000e+00, 2.000614e+01, 3.665208e-03
6.958007e-03, 4.230922e-02, 0.000000e+00, 2.000605e+01, 2.917191e-03
6.468505e-03, 4.230922e-02, 0.000000e+00, 2.000609e+01, 3.317996e-03
5.979003e-03, 4.230922e-02, 0.000000e+00, 2.000615e+01, 3.638377e-03
6.958007e-03, 4.250879e-02, 0.000000e+00, 2.000607e+01, 2.899937e-03
6.468505e-03, 4.250879e-02, 0.000000e+00, 2.000611e+01, 3.295817e-03
5.979003e-03, 4.250879e-02, 0.000000e+00, 2.000616e+01, 3.612278e-03
6.958007e-03, 4.270836e-02, 0.000000e+00, 2.000608e+01, 2.883323e-03
6.468505e-03, 4.270836e-02, 0.000000e+00, 2.000612e+01, 3.274338e-03
5.979003e-03, 4.270836e-02, 0.000000e+00, 2.000616e+01, 3.586890e-03
6.958007e-03, 4.290793e-02, 0.000000e+00, 2.000609e+01, 2.867319e-03
6.468505e-03, 4.290793e-02, 0.000000e+00, 2.000613e+01, 3.253527e-03
5.979003e-03, 4.290793e-02, 0.000000e+00, 2.000617e+01, 3.562187e-03
6.958007e-03, 4.310751e-02, 0.000000e+00, 2.000610e+01, 2.851893e-03
6.468505e-03, 4.310751e-02, 0.000000e+00, 2.000614e+01, 3.233359e-03
5.979003e-03, 4.310751e-02, 0.000000e+00, 2.000618e+01, 3.538149e-03
6.958007e-03, 4.330708e-02, 0.000000e+00, 2.000611e+01, 2.837016e-03
6.468505e-03, 4.330708e-02, 0.000000e+00, 2.000614e+01, 3.213807e-03
5.979003e-03, 4.330708e-02, 0.000000e+00, 2.000619e+01, 3.514752e-03
6.958007e-03, 4.350665e-02, 0.000000e+00, 2.000612e+01, 2.822660e-03
6.468505e-03, 4.350665e-02, 0.000000e+00, 2.000615e+01, 3.194841e-03
5.979003e-03, 4.350665e-02, 0.000000e+00, 2.000619e+01, 3.491976e-03
6.958007e-03, 4.370622e-02, 0.000000e+00, 2.000613e+01, 2.808796e-03
6.468505e-03, 4.370622e-02, 0.000000e+00, 2.000616e+01, 3.176439e-03
5.979003e-03, 4.370622e-02, 0.000000e+00, 2.000619e+01, 3.469795e-03
6.958007e-03, 4.390579e-02, 0.000000e+00, 2.000613e+01, 2.795401e-03
6.468505e-03, 4.390579e-02, 0.000000e+00, 2.000616e+01, 3.158581e-03
5.979003e-03, 4.390579e-02, 0.000000e+00, 2.000620e+01, 3.448186e-03
6.958007e-03, 4.410537e-02, 0.000000e+00, 2.000614e+01, 2.782450e-03
6.468505e-03, 4.410537e-02, 0.000000e+00, 2.000617e+01, 3.141242e-03
5.979003e-03, 4.410537e-02, 0.000000e+00, 2.000620e+01, 3.427123e-03
6.958007e-03, 4.430494e-02, 0.000000e+00, 2.000614e+01, 2.769924e-03
6.468505e-03, 4.430494e-02, 0.000000e+00, 2.000617e+01, 3.124396e-03
5.979003e-03, 4.430494e-02, 0.000000e+00, 2.000620e+01, 3.406586e-03
6.958007e-03, 4.450451e-02, 0.000000e+00, 2.000615e+01, 2.757803e-03
6.468505e-03, 4.450451e-02, 0.000000e+00, 2.000617e+01, 3.108018e-03
5.979003e-03, 4.450451e-02, 0.000000e+00, 2.000620e+01, 3.386553e-03
6.958007e-03, 4.470408e-02, 0.000000e+00, 2.000615e+01, 2.746058e-03
