
[Name]
Plane 1

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Velocity [ m s^-1 ]
9.40551609e-03, 6.68565482e-02, 0.00000000e+00, 2.00000515e+01, 4.97565998e-06
8.91601387e-03, 6.66569769e-02, 0.00000000e+00, 2.00000477e+01, 8.62674187e-06
8.42651259e-03, 6.66569769e-02, 0.00000000e+00, 2.00000496e+01, 1.18357311e-05
9.40551609e-03, 6.66569769e-02, 0.00000000e+00, 2.00000515e+01, 4.99055932e-06
8.91601387e-03, 6.64574057e-02, 0.00000000e+00, 2.00000496e+01, 8.65266156e-06
8.42651259e-03, 6.64574057e-02, 0.00000000e+00, 2.00000496e+01, 1.18713024e-05
9.40551609e-03, 6.64574057e-02, 0.00000000e+00, 2.00000496e+01, 5.00554825e-06
8.91601387e-03, 6.62578344e-02, 0.00000000e+00, 2.00000496e+01, 8.67873678e-06
8.42651259e-03, 6.62578344e-02, 0.00000000e+00, 2.00000496e+01, 1.19070846e-05
9.40551609e-03, 6.62578344e-02, 0.00000000e+00, 2.00000515e+01, 5.02063085e-06
8.91601387e-03, 6.60582632e-02, 0.00000000e+00, 2.00000477e+01, 8.70496569e-06
8.42651259e-03, 6.60582632e-02, 0.00000000e+00, 2.00000515e+01, 1.19430815e-05
9.40551609e-03, 6.60582632e-02, 0.00000000e+00, 2.00000515e+01, 5.03580395e-06
8.91601387e-03, 6.58586919e-02, 0.00000000e+00, 2.00000515e+01, 8.73135650e-06
8.42651259e-03, 6.58586919e-02, 0.00000000e+00, 2.00000515e+01, 1.19792949e-05
9.40551609e-03, 6.58586919e-02, 0.00000000e+00, 2.00000534e+01, 5.05106618e-06
8.91601387e-03, 6.56591207e-02, 0.00000000e+00, 2.00000534e+01, 8.75790556e-06
8.42651259e-03, 6.56591207e-02, 0.00000000e+00, 2.00000515e+01, 1.20157310e-05
9.40551609e-03, 6.56591207e-02, 0.00000000e+00, 2.00000496e+01, 5.06641845e-06
8.91601387e-03, 6.54595494e-02, 0.00000000e+00, 2.00000515e+01, 8.78461651e-06
8.42651259e-03, 6.54595494e-02, 0.00000000e+00, 2.00000515e+01, 1.20523882e-05
9.40551609e-03, 6.54595494e-02, 0.00000000e+00, 2.00000515e+01, 5.08186577e-06
8.91601387e-03, 6.52599707e-02, 0.00000000e+00, 2.00000515e+01, 8.81149299e-06
8.42651259e-03, 6.52599707e-02, 0.00000000e+00, 2.00000515e+01, 1.20892728e-05
9.40551609e-03, 6.52599707e-02, 0.00000000e+00, 2.00000534e+01, 5.09741039e-06
8.91601387e-03, 6.50604069e-02, 0.00000000e+00, 2.00000515e+01, 8.83853045e-06
8.42651259e-03, 6.50604069e-02, 0.00000000e+00, 2.00000515e+01, 1.21263774e-05
9.40551609e-03, 6.50604069e-02, 0.00000000e+00, 2.00000496e+01, 5.11304870e-06
8.91601387e-03, 6.48608282e-02, 0.00000000e+00, 2.00000534e+01, 8.86573616e-06
8.42651259e-03, 6.48608282e-02, 0.00000000e+00, 2.00000515e+01, 1.21637131e-05
9.40551609e-03, 6.48608282e-02, 0.00000000e+00, 2.00000515e+01, 5.12878205e-06
8.91601387e-03, 6.46612644e-02, 0.00000000e+00, 2.00000534e+01, 8.89310650e-06
8.42651259e-03, 6.46612644e-02, 0.00000000e+00, 2.00000515e+01, 1.22012780e-05
9.40551609e-03, 6.46612644e-02, 0.00000000e+00, 2.00000534e+01, 5.14460908e-06
8.91601387e-03, 6.44616857e-02, 0.00000000e+00, 2.00000515e+01, 8.92064963e-06
8.42651259e-03, 6.44616857e-02, 0.00000000e+00, 2.00000515e+01, 1.22390793e-05
9.40551609e-03, 6.44616857e-02, 0.00000000e+00, 2.00000534e+01, 5.16053615e-06
8.91601387e-03, 6.42621219e-02, 0.00000000e+00, 2.00000553e+01, 8.94836376e-06
8.42651259e-03, 6.42621219e-02, 0.00000000e+00, 2.00000534e+01, 1.22771135e-05
9.40551609e-03, 6.42621219e-02, 0.00000000e+00, 2.00000515e+01, 5.17656326e-06
8.91601387e-03, 6.40625432e-02, 0.00000000e+00, 2.00000534e+01, 8.97624886e-06
8.42651259e-03, 6.40625432e-02, 0.00000000e+00, 2.00000534e+01, 1.23153841e-05
9.40551609e-03, 6.40625432e-02, 0.00000000e+00, 2.00000534e+01, 5.19269179e-06
8.91601387e-03, 6.38629720e-02, 0.00000000e+00, 2.00000515e+01, 9.00430859e-06
8.42651259e-03, 6.38629720e-02, 0.00000000e+00, 2.00000534e+01, 1.23538939e-05
9.40551609e-03, 6.38629720e-02, 0.00000000e+00, 2.00000534e+01, 5.20891763e-06
8.91601387e-03, 6.36634007e-02, 0.00000000e+00, 2.00000534e+01, 9.03254295e-06
8.42651259e-03, 6.36634007e-02, 0.00000000e+00, 2.00000553e+01, 1.23926447e-05
9.40551609e-03, 6.36634007e-02, 0.00000000e+00, 2.00000534e+01, 5.22524351e-06
9.89501737e-03, 6.94509819e-02, 0.00000000e+00, 2.00000439e+01, 8.89790670e-07
9.89501737e-03, 6.96505532e-02, 0.00000000e+00, 2.00000439e+01, 8.87245449e-07
9.89501737e-03, 6.92514107e-02, 0.00000000e+00, 2.00000458e+01, 8.92360447e-07
9.89501737e-03, 6.90518394e-02, 0.00000000e+00, 2.00000458e+01, 8.94949835e-07
9.89501737e-03, 6.88522682e-02, 0.00000000e+00, 2.00000458e+01, 8.97547750e-07
9.89501737e-03, 6.86526969e-02, 0.00000000e+00, 2.00000458e+01, 9.00150610e-07
9.89501737e-03, 6.84531257e-02, 0.00000000e+00, 2.00000458e+01, 9.02771262e-07
9.89501737e-03, 6.82535544e-02, 0.00000000e+00, 2.00000439e+01, 9.05416641e-07
9.89501737e-03, 6.80539832e-02, 0.00000000e+00, 2.00000477e+01, 9.08080608e-07
9.89501737e-03, 6.78544119e-02, 0.00000000e+00, 2.00000477e+01, 9.10754750e-07
9.89501737e-03, 6.76548332e-02, 0.00000000e+00, 2.00000477e+01, 9.13435258e-07
9.89501737e-03, 6.74552619e-02, 0.00000000e+00, 2.00000477e+01, 9.16132819e-07
9.89501737e-03, 6.72556907e-02, 0.00000000e+00, 2.00000458e+01, 9.18855903e-07
9.89501737e-03, 6.70561194e-02, 0.00000000e+00, 2.00000477e+01, 9.21598939e-07
9.89501737e-03, 6.68565482e-02, 0.00000000e+00, 2.00000496e+01, 9.24352378e-07
9.89501737e-03, 6.66569769e-02, 0.00000000e+00, 2.00000515e+01, 9.27112239e-07
9.89501737e-03, 6.64574057e-02, 0.00000000e+00, 2.00000496e+01, 9.29891087e-07
9.89501737e-03, 6.62578344e-02, 0.00000000e+00, 2.00000496e+01, 9.32695912e-07
9.89501737e-03, 6.60582632e-02, 0.00000000e+00, 2.00000496e+01, 9.35520802e-07
9.89501737e-03, 6.58586919e-02, 0.00000000e+00, 2.00000515e+01, 9.38357402e-07
9.89501737e-03, 6.56591207e-02, 0.00000000e+00, 2.00000496e+01, 9.41201790e-07
9.89501737e-03, 6.54595494e-02, 0.00000000e+00, 2.00000534e+01, 9.44065278e-07
9.89501737e-03, 6.52599707e-02, 0.00000000e+00, 2.00000515e+01, 9.46955140e-07
9.89501737e-03, 6.50604069e-02, 0.00000000e+00, 2.00000534e+01, 9.49866603e-07
9.89501737e-03, 6.48608282e-02, 0.00000000e+00, 2.00000534e+01, 9.52790629e-07
9.89501737e-03, 6.46612644e-02, 0.00000000e+00, 2.00000553e+01, 9.55722726e-07
9.89501737e-03, 6.44616857e-02, 0.00000000e+00, 2.00000534e+01, 9.58675400e-07
9.89501737e-03, 6.42621219e-02, 0.00000000e+00, 2.00000515e+01, 9.61654905e-07
9.89501737e-03, 6.40625432e-02, 0.00000000e+00, 2.00000553e+01, 9.64656579e-07
9.89501737e-03, 6.38629720e-02, 0.00000000e+00, 2.00000553e+01, 9.67672008e-07
9.89501737e-03, 6.36634007e-02, 0.00000000e+00, 2.00000572e+01, 9.70697670e-07
9.99999978e-03, 6.94509819e-02, 0.00000000e+00, 2.00000439e+01, 0.00000000e+00
9.99999978e-03, 6.96505606e-02, 0.00000000e+00, 2.00000439e+01, 0.00000000e+00
9.95228067e-03, 6.96505532e-02, 0.00000000e+00, 2.00000458e+01, 4.05620199e-07
9.95228067e-03, 6.94509819e-02, 0.00000000e+00, 2.00000439e+01, 4.06781794e-07
9.99999978e-03, 6.92514181e-02, 0.00000000e+00, 2.00000458e+01, 0.00000000e+00
9.95228067e-03, 6.92514107e-02, 0.00000000e+00, 2.00000477e+01, 4.07958623e-07
9.99999978e-03, 6.90518394e-02, 0.00000000e+00, 2.00000458e+01, 0.00000000e+00
9.95228067e-03, 6.90518394e-02, 0.00000000e+00, 2.00000439e+01, 4.09144320e-07
9.99999978e-03, 6.88522756e-02, 0.00000000e+00, 2.00000458e+01, 0.00000000e+00
9.95228067e-03, 6.88522682e-02, 0.00000000e+00, 2.00000458e+01, 4.10332490e-07
9.99999978e-03, 6.86526969e-02, 0.00000000e+00, 2.00000458e+01, 0.00000000e+00
9.95228067e-03, 6.86526969e-02, 0.00000000e+00, 2.00000458e+01, 4.11521626e-07
9.99999978e-03, 6.84531257e-02, 0.00000000e+00, 2.00000458e+01, 0.00000000e+00
9.95228067e-03, 6.84531257e-02, 0.00000000e+00, 2.00000458e+01, 4.12715934e-07
9.99999978e-03, 6.82535544e-02, 0.00000000e+00, 2.00000458e+01, 0.00000000e+00
9.95228067e-03, 6.82535544e-02, 0.00000000e+00, 2.00000458e+01, 4.13926216e-07
9.99999978e-03, 6.80539832e-02, 0.00000000e+00, 2.00000458e+01, 0.00000000e+00
9.95228067e-03, 6.80539832e-02, 0.00000000e+00, 2.00000477e+01, 4.15147497e-07
9.99999978e-03, 6.78544119e-02, 0.00000000e+00, 2.00000477e+01, 0.00000000e+00
9.95228067e-03, 6.78544119e-02, 0.00000000e+00, 2.00000477e+01, 4.16370796e-07
9.99999978e-03, 6.76548332e-02, 0.00000000e+00, 2.00000477e+01, 0.00000000e+00
9.95228067e-03, 6.76548332e-02, 0.00000000e+00, 2.00000477e+01, 4.17593299e-07
9.99999978e-03, 6.74552694e-02, 0.00000000e+00, 2.00000477e+01, 0.00000000e+00
9.95228067e-03, 6.74552619e-02, 0.00000000e+00, 2.00000458e+01, 4.18825039e-07
9.99999978e-03, 6.72556907e-02, 0.00000000e+00, 2.00000477e+01, 0.00000000e+00
9.95228067e-03, 6.72556907e-02, 0.00000000e+00, 2.00000458e+01, 4.20071046e-07
9.99999978e-03, 6.70561269e-02, 0.00000000e+00, 2.00000496e+01, 0.00000000e+00
9.95228067e-03, 6.70561194e-02, 0.00000000e+00, 2.00000477e+01, 4.21327542e-07
9.99999978e-03, 6.68565482e-02, 0.00000000e+00, 2.00000496e+01, 0.00000000e+00
9.95228067e-03, 6.68565482e-02, 0.00000000e+00, 2.00000496e+01, 4.22586652e-07
9.99999978e-03, 6.66569844e-02, 0.00000000e+00, 2.00000496e+01, 0.00000000e+00
9.95228067e-03, 6.66569769e-02, 0.00000000e+00, 2.00000477e+01, 4.23846785e-07
9.99999978e-03, 6.64574057e-02, 0.00000000e+00, 2.00000496e+01, 0.00000000e+00
9.95228067e-03, 6.64574057e-02, 0.00000000e+00, 2.00000496e+01, 4.25115275e-07
9.99999978e-03, 6.62578344e-02, 0.00000000e+00, 2.00000496e+01, 0.00000000e+00
9.95228067e-03, 6.62578344e-02, 0.00000000e+00, 2.00000496e+01, 4.26397207e-07
9.99999978e-03, 6.60582632e-02, 0.00000000e+00, 2.00000496e+01, 0.00000000e+00
9.95228067e-03, 6.60582632e-02, 0.00000000e+00, 2.00000515e+01, 4.27691617e-07
9.99999978e-03, 6.58586919e-02, 0.00000000e+00, 2.00000515e+01, 0.00000000e+00
9.95228067e-03, 6.58586919e-02, 0.00000000e+00, 2.00000515e+01, 4.28989040e-07
9.99999978e-03, 6.56591207e-02, 0.00000000e+00, 2.00000515e+01, 0.00000000e+00
9.95228067e-03, 6.56591207e-02, 0.00000000e+00, 2.00000515e+01, 4.30286974e-07
9.99999978e-03, 6.54595494e-02, 0.00000000e+00, 2.00000515e+01, 0.00000000e+00
9.95228067e-03, 6.54595494e-02, 0.00000000e+00, 2.00000496e+01, 4.31592412e-07
9.99999978e-03, 6.52599782e-02, 0.00000000e+00, 2.00000515e+01, 0.00000000e+00
9.95228067e-03, 6.52599707e-02, 0.00000000e+00, 2.00000534e+01, 4.32916295e-07
9.99999978e-03, 6.50604069e-02, 0.00000000e+00, 2.00000515e+01, 0.00000000e+00
9.95228067e-03, 6.50604069e-02, 0.00000000e+00, 2.00000496e+01, 4.34249557e-07
9.99999978e-03, 6.48608357e-02, 0.00000000e+00, 2.00000534e+01, 0.00000000e+00
9.95228067e-03, 6.48608282e-02, 0.00000000e+00, 2.00000534e+01, 4.35586657e-07
9.99999978e-03, 6.46612644e-02, 0.00000000e+00, 2.00000534e+01, 0.00000000e+00
9.95228067e-03, 6.46612644e-02, 0.00000000e+00, 2.00000534e+01, 4.36925660e-07
9.99999978e-03, 6.44616932e-02, 0.00000000e+00, 2.00000534e+01, 0.00000000e+00
9.95228067e-03, 6.44616857e-02, 0.00000000e+00, 2.00000534e+01, 4.38273076e-07
9.99999978e-03, 6.42621219e-02, 0.00000000e+00, 2.00000534e+01, 0.00000000e+00
9.95228067e-03, 6.42621219e-02, 0.00000000e+00, 2.00000534e+01, 4.39637660e-07
9.99999978e-03, 6.40625432e-02, 0.00000000e+00, 2.00000534e+01, 0.00000000e+00
9.95228067e-03, 6.40625432e-02, 0.00000000e+00, 2.00000534e+01, 4.41011849e-07
9.99999978e-03, 6.38629720e-02, 0.00000000e+00, 2.00000534e+01, 0.00000000e+00
9.95228067e-03, 6.38629720e-02, 0.00000000e+00, 2.00000572e+01, 4.42390473e-07
9.99999978e-03, 6.36634007e-02, 0.00000000e+00, 2.00000553e+01, 0.00000000e+00
9.95228067e-03, 6.36634007e-02, 0.00000000e+00, 2.00000553e+01, 4.43770887e-07
9.40551609e-03, 7.58372769e-02, 0.00000000e+00, 2.00000343e+01, 4.38722918e-06
9.40551609e-03, 7.60368556e-02, 0.00000000e+00, 2.00000324e+01, 4.37570134e-06
8.91601387e-03, 7.58372769e-02, 0.00000000e+00, 2.00000343e+01, 7.58305305e-06
8.91601387e-03, 7.60368556e-02, 0.00000000e+00, 2.00000343e+01, 7.56307281e-06
9.89501737e-03, 7.58372769e-02, 0.00000000e+00, 2.00000324e+01, 8.15091710e-07
9.89501737e-03, 7.60368556e-02, 0.00000000e+00, 2.00000343e+01, 8.12973667e-07
9.40551609e-03, 7.56377131e-02, 0.00000000e+00, 2.00000343e+01, 4.39879113e-06
8.91601387e-03, 7.56377131e-02, 0.00000000e+00, 2.00000343e+01, 7.60310104e-06
9.89501737e-03, 7.56377131e-02, 0.00000000e+00, 2.00000362e+01, 8.17219586e-07
9.40551609e-03, 7.54381344e-02, 0.00000000e+00, 2.00000343e+01, 4.41042130e-06
8.91601387e-03, 7.54381344e-02, 0.00000000e+00, 2.00000324e+01, 7.62326681e-06
9.89501737e-03, 7.54381344e-02, 0.00000000e+00, 2.00000343e+01, 8.19377874e-07
9.40551609e-03, 7.52385631e-02, 0.00000000e+00, 2.00000343e+01, 4.42204782e-06
8.91601387e-03, 7.52385631e-02, 0.00000000e+00, 2.00000324e+01, 7.64344168e-06
9.89501737e-03, 7.52385631e-02, 0.00000000e+00, 2.00000343e+01, 8.21557592e-07
9.40551609e-03, 7.50389919e-02, 0.00000000e+00, 2.00000362e+01, 4.43374392e-06
8.91601387e-03, 7.50389919e-02, 0.00000000e+00, 2.00000362e+01, 7.66370249e-06
9.89501737e-03, 7.50389919e-02, 0.00000000e+00, 2.00000343e+01, 8.23749360e-07
9.40551609e-03, 7.48394206e-02, 0.00000000e+00, 2.00000362e+01, 4.44557418e-06
8.91601387e-03, 7.48394206e-02, 0.00000000e+00, 2.00000362e+01, 7.68415430e-06
9.89501737e-03, 7.48394206e-02, 0.00000000e+00, 2.00000343e+01, 8.25946813e-07
9.40551609e-03, 7.46398494e-02, 0.00000000e+00, 2.00000362e+01, 4.45744536e-06
8.91601387e-03, 7.46398494e-02, 0.00000000e+00, 2.00000362e+01, 7.70469160e-06
9.89501737e-03, 7.46398494e-02, 0.00000000e+00, 2.00000362e+01, 8.28141765e-07
9.40551609e-03, 7.44402781e-02, 0.00000000e+00, 2.00000381e+01, 4.46936974e-06
8.91601387e-03, 7.44402781e-02, 0.00000000e+00, 2.00000362e+01, 7.72532530e-06
9.89501737e-03, 7.44402781e-02, 0.00000000e+00, 2.00000362e+01, 8.30348256e-07
9.40551609e-03, 7.42407069e-02, 0.00000000e+00, 2.00000362e+01, 4.48134824e-06
8.91601387e-03, 7.42407069e-02, 0.00000000e+00, 2.00000343e+01, 7.74605087e-06
9.89501737e-03, 7.42407069e-02, 0.00000000e+00, 2.00000381e+01, 8.32572823e-07
9.40551609e-03, 7.40411282e-02, 0.00000000e+00, 2.00000362e+01, 4.49338086e-06
8.91601387e-03, 7.40411282e-02, 0.00000000e+00, 2.00000362e+01, 7.76687284e-06
9.89501737e-03, 7.40411282e-02, 0.00000000e+00, 2.00000381e+01, 8.34810180e-07
9.40551609e-03, 7.38415644e-02, 0.00000000e+00, 2.00000381e+01, 4.50546713e-06
8.91601387e-03, 7.38415644e-02, 0.00000000e+00, 2.00000381e+01, 7.78779304e-06
9.89501737e-03, 7.38415644e-02, 0.00000000e+00, 2.00000381e+01, 8.37052369e-07
9.40551609e-03, 7.36419857e-02, 0.00000000e+00, 2.00000381e+01, 4.51761389e-06
8.91601387e-03, 7.36419857e-02, 0.00000000e+00, 2.00000362e+01, 7.80882328e-06
9.89501737e-03, 7.36419857e-02, 0.00000000e+00, 2.00000381e+01, 8.39296206e-07
9.40551609e-03, 7.34424219e-02, 0.00000000e+00, 2.00000401e+01, 4.52982613e-06
8.91601387e-03, 7.34424219e-02, 0.00000000e+00, 2.00000362e+01, 7.82996358e-06
9.89501737e-03, 7.34424219e-02, 0.00000000e+00, 2.00000401e+01, 8.41554197e-07
9.40551609e-03, 7.32428432e-02, 0.00000000e+00, 2.00000381e+01, 4.54210794e-06
8.91601387e-03, 7.32428432e-02, 0.00000000e+00, 2.00000401e+01, 7.85122120e-06
9.89501737e-03, 7.32428432e-02, 0.00000000e+00, 2.00000362e+01, 8.43835153e-07
9.40551609e-03, 7.30432793e-02, 0.00000000e+00, 2.00000401e+01, 4.55445706e-06
8.91601387e-03, 7.30432793e-02, 0.00000000e+00, 2.00000381e+01, 7.87259341e-06
9.89501737e-03, 7.30432793e-02, 0.00000000e+00, 2.00000381e+01, 8.46133332e-07
9.40551609e-03, 7.28437006e-02, 0.00000000e+00, 2.00000401e+01, 4.56687440e-06
8.91601387e-03, 7.28437006e-02, 0.00000000e+00, 2.00000381e+01, 7.89408750e-06
9.89501737e-03, 7.28437006e-02, 0.00000000e+00, 2.00000362e+01, 8.48438333e-07
9.40551609e-03, 7.26441368e-02, 0.00000000e+00, 2.00000401e+01, 4.57936267e-06
8.91601387e-03, 7.26441368e-02, 0.00000000e+00, 2.00000362e+01, 7.91570255e-06
9.89501737e-03, 7.26441368e-02, 0.00000000e+00, 2.00000381e+01, 8.50746062e-07
9.40551609e-03, 7.24445581e-02, 0.00000000e+00, 2.00000401e+01, 4.59192734e-06
8.91601387e-03, 7.24445581e-02, 0.00000000e+00, 2.00000401e+01, 7.93745130e-06
9.89501737e-03, 7.24445581e-02, 0.00000000e+00, 2.00000401e+01, 8.53070446e-07
9.40551609e-03, 7.22449943e-02, 0.00000000e+00, 2.00000401e+01, 4.60456886e-06
8.91601387e-03, 7.22449943e-02, 0.00000000e+00, 2.00000381e+01, 7.95932374e-06
9.89501737e-03, 7.22449943e-02, 0.00000000e+00, 2.00000401e+01, 8.55420353e-07
9.40551609e-03, 7.20454156e-02, 0.00000000e+00, 2.00000401e+01, 4.61728723e-06
8.91601387e-03, 7.20454156e-02, 0.00000000e+00, 2.00000381e+01, 7.98132714e-06
9.89501737e-03, 7.20454156e-02, 0.00000000e+00, 2.00000401e+01, 8.57788848e-07
9.40551609e-03, 7.18458444e-02, 0.00000000e+00, 2.00000381e+01, 4.63007791e-06
8.91601387e-03, 7.18458444e-02, 0.00000000e+00, 2.00000381e+01, 8.00345879e-06
9.89501737e-03, 7.18458444e-02, 0.00000000e+00, 2.00000401e+01, 8.60164732e-07
9.40551609e-03, 7.16462731e-02, 0.00000000e+00, 2.00000401e+01, 4.64294544e-06
8.91601387e-03, 7.16462731e-02, 0.00000000e+00, 2.00000420e+01, 8.02572231e-06
9.89501737e-03, 7.16462731e-02, 0.00000000e+00, 2.00000401e+01, 8.62545050e-07
9.40551609e-03, 7.14466944e-02, 0.00000000e+00, 2.00000401e+01, 4.65589255e-06
8.91601387e-03, 7.14466944e-02, 0.00000000e+00, 2.00000420e+01, 8.04811953e-06
9.89501737e-03, 7.14466944e-02, 0.00000000e+00, 2.00000420e+01, 8.64942024e-07
9.40551609e-03, 7.12471306e-02, 0.00000000e+00, 2.00000420e+01, 4.66891925e-06
8.91601387e-03, 7.12471306e-02, 0.00000000e+00, 2.00000439e+01, 8.07064953e-06
9.89501737e-03, 7.12471306e-02, 0.00000000e+00, 2.00000420e+01, 8.67364690e-07
9.40551609e-03, 7.10475519e-02, 0.00000000e+00, 2.00000420e+01, 4.68202597e-06
8.91601387e-03, 7.10475519e-02, 0.00000000e+00, 2.00000420e+01, 8.09331323e-06
9.89501737e-03, 7.10475519e-02, 0.00000000e+00, 2.00000420e+01, 8.69806570e-07
9.40551609e-03, 7.08479881e-02, 0.00000000e+00, 2.00000420e+01, 4.69520683e-06
8.91601387e-03, 7.08479881e-02, 0.00000000e+00, 2.00000420e+01, 8.11610607e-06
9.89501737e-03, 7.08479881e-02, 0.00000000e+00, 2.00000420e+01, 8.72256294e-07
9.40551609e-03, 7.06484094e-02, 0.00000000e+00, 2.00000439e+01, 4.70846408e-06
8.91601387e-03, 7.06484094e-02, 0.00000000e+00, 2.00000420e+01, 8.13903625e-06
9.89501737e-03, 7.06484094e-02, 0.00000000e+00, 2.00000420e+01, 8.74710395e-07
9.40551609e-03, 7.04488456e-02, 0.00000000e+00, 2.00000420e+01, 4.72180136e-06
8.91601387e-03, 7.04488456e-02, 0.00000000e+00, 2.00000439e+01, 8.16210013e-06
9.89501737e-03, 7.04488456e-02, 0.00000000e+00, 2.00000401e+01, 8.77181606e-07
9.40551609e-03, 7.02492669e-02, 0.00000000e+00, 2.00000439e+01, 4.73522095e-06
8.91601387e-03, 7.02492669e-02, 0.00000000e+00, 2.00000439e+01, 8.18530134e-06
9.89501737e-03, 7.02492669e-02, 0.00000000e+00, 2.00000420e+01, 8.79678339e-07
9.40551609e-03, 7.00497031e-02, 0.00000000e+00, 2.00000439e+01, 4.74871786e-06
8.91601387e-03, 7.00497031e-02, 0.00000000e+00, 2.00000439e+01, 8.20863352e-06
9.89501737e-03, 7.00497031e-02, 0.00000000e+00, 2.00000439e+01, 8.82192978e-07
9.40551609e-03, 6.98501244e-02, 0.00000000e+00, 2.00000439e+01, 4.76229206e-06
8.91601387e-03, 6.98501244e-02, 0.00000000e+00, 2.00000439e+01, 8.23210303e-06
9.89501737e-03, 6.98501244e-02, 0.00000000e+00, 2.00000439e+01, 8.84716599e-07
9.99999978e-03, 7.58372843e-02, 0.00000000e+00, 2.00000343e+01, 0.00000000e+00
9.99999978e-03, 7.60368556e-02, 0.00000000e+00, 2.00000343e+01, 0.00000000e+00
9.95228067e-03, 7.60368556e-02, 0.00000000e+00, 2.00000343e+01, 3.71665777e-07
9.95228067e-03, 7.58372769e-02, 0.00000000e+00, 2.00000343e+01, 3.72628051e-07
9.99999978e-03, 7.56377131e-02, 0.00000000e+00, 2.00000343e+01, 0.00000000e+00
9.95228067e-03, 7.56377131e-02, 0.00000000e+00, 2.00000343e+01, 3.73596237e-07
9.99999978e-03, 7.54381418e-02, 0.00000000e+00, 2.00000343e+01, 0.00000000e+00
9.95228067e-03, 7.54381344e-02, 0.00000000e+00, 2.00000362e+01, 3.74584971e-07
9.99999978e-03, 7.52385631e-02, 0.00000000e+00, 2.00000343e+01, 0.00000000e+00
9.95228067e-03, 7.52385631e-02, 0.00000000e+00, 2.00000324e+01, 3.75593544e-07
9.99999978e-03, 7.50389919e-02, 0.00000000e+00, 2.00000343e+01, 0.00000000e+00
9.95228067e-03, 7.50389919e-02, 0.00000000e+00, 2.00000343e+01, 3.76602145e-07
9.99999978e-03, 7.48394206e-02, 0.00000000e+00, 2.00000362e+01, 0.00000000e+00
9.95228067e-03, 7.48394206e-02, 0.00000000e+00, 2.00000343e+01, 3.77606511e-07
9.99999978e-03, 7.46398494e-02, 0.00000000e+00, 2.00000362e+01, 0.00000000e+00
9.95228067e-03, 7.46398494e-02, 0.00000000e+00, 2.00000362e+01, 3.78607439e-07
9.99999978e-03, 7.44402781e-02, 0.00000000e+00, 2.00000362e+01, 0.00000000e+00
9.95228067e-03, 7.44402781e-02, 0.00000000e+00, 2.00000381e+01, 3.79613539e-07
9.99999978e-03, 7.42407069e-02, 0.00000000e+00, 2.00000362e+01, 0.00000000e+00
9.95228067e-03, 7.42407069e-02, 0.00000000e+00, 2.00000362e+01, 3.80630269e-07
9.99999978e-03, 7.40411356e-02, 0.00000000e+00, 2.00000362e+01, 0.00000000e+00
9.95228067e-03, 7.40411282e-02, 0.00000000e+00, 2.00000362e+01, 3.81656292e-07
9.99999978e-03, 7.38415644e-02, 0.00000000e+00, 2.00000381e+01, 0.00000000e+00
9.95228067e-03, 7.38415644e-02, 0.00000000e+00, 2.00000362e+01, 3.82681719e-07
9.99999978e-03, 7.36419931e-02, 0.00000000e+00, 2.00000381e+01, 0.00000000e+00
9.95228067e-03, 7.36419857e-02, 0.00000000e+00, 2.00000381e+01, 3.83703338e-07
9.99999978e-03, 7.34424219e-02, 0.00000000e+00, 2.00000381e+01, 0.00000000e+00
9.95228067e-03, 7.34424219e-02, 0.00000000e+00, 2.00000381e+01, 3.84731948e-07
9.99999978e-03, 7.32428506e-02, 0.00000000e+00, 2.00000381e+01, 0.00000000e+00
9.95228067e-03, 7.32428432e-02, 0.00000000e+00, 2.00000362e+01, 3.85776076e-07
9.99999978e-03, 7.30432793e-02, 0.00000000e+00, 2.00000381e+01, 0.00000000e+00
9.95228067e-03, 7.30432793e-02, 0.00000000e+00, 2.00000362e+01, 3.86830465e-07
9.99999978e-03, 7.28437006e-02, 0.00000000e+00, 2.00000381e+01, 0.00000000e+00
9.95228067e-03, 7.28437006e-02, 0.00000000e+00, 2.00000343e+01, 3.87884370e-07
9.99999978e-03, 7.26441368e-02, 0.00000000e+00, 2.00000381e+01, 0.00000000e+00
9.95228067e-03, 7.26441368e-02, 0.00000000e+00, 2.00000401e+01, 3.88935916e-07
9.99999978e-03, 7.24445581e-02, 0.00000000e+00, 2.00000401e+01, 0.00000000e+00
9.95228067e-03, 7.24445581e-02, 0.00000000e+00, 2.00000401e+01, 3.89995193e-07
9.99999978e-03, 7.22449943e-02, 0.00000000e+00, 2.00000401e+01, 0.00000000e+00
9.95228067e-03, 7.22449943e-02, 0.00000000e+00, 2.00000420e+01, 3.91070017e-07
9.99999978e-03, 7.20454156e-02, 0.00000000e+00, 2.00000401e+01, 0.00000000e+00
9.95228067e-03, 7.20454156e-02, 0.00000000e+00, 2.00000381e+01, 3.92154561e-07
9.99999978e-03, 7.18458518e-02, 0.00000000e+00, 2.00000401e+01, 0.00000000e+00
9.95228067e-03, 7.18458444e-02, 0.00000000e+00, 2.00000401e+01, 3.93242658e-07
9.99999978e-03, 7.16462731e-02, 0.00000000e+00, 2.00000401e+01, 0.00000000e+00
9.95228067e-03, 7.16462731e-02, 0.00000000e+00, 2.00000420e+01, 3.94327117e-07
